label,method,step,train_time,examples,net,nfe,solver,decode,samples,n_events,l1_sig,l1_bkg,n_jets,jes,bias,jer,jer_iqr,jer_cal,eval_time
ext_condcfm_s2,condcfm,27530,10801.495469473302,7047680,ema,8,midpoint,direct,4,20000,0.03329710063934326,0.03396109504699707,16720,0.9700394060193144,-0.8710076458431317,4.232443631909565,3.7402240676823326,4.537145829293964,238.16215590387583
ext_condcfm_s2,condcfm,27530,10801.495469473302,7047680,ema,8,midpoint,direct,16,20000,0.032302469126383467,0.0325387991587321,16720,0.9697423277003152,-0.8763785047394237,4.00166383107192,3.5534887688525787,4.28042747411205,952.1618331838399
