label,method,step,train_time,examples,net,nfe,solver,decode,samples,n_events,l1_sig,l1_bkg,n_jets,jes,bias,jer,jer_iqr,jer_cal,eval_time
ext_regress_l1_s2,regress_l1,6970,2703.571036413312,1784320,ema,1,none,direct,1,20000,0.019170341904958088,0.021235559431711834,16720,0.8695587865009807,-3.1024269209238904,4.093959997143196,3.5397166937169895,4.286629161551205,6.942584276199341
