label,method,step,train_time,examples,net,nfe,solver,decode,samples,n_events,l1_sig,l1_bkg,n_jets,jes,bias,jer,jer_iqr,jer_cal,eval_time
ext_otcfm_s1,otcfm,17860,7202.971082128584,4572160,ema,4,euler,mixture,1,20000,0.14997655868530274,0.14997655868530274,16720,0.9772478098775985,-0.8296046492870915,3.3493577608455527,3.264330686508416,3.546140267537746,27.468194814398885
ext_otcfm_s1,otcfm,17860,7202.971082128584,4572160,ema,4,midpoint,mixture,1,20000,0.04954421793619792,0.04954421793619792,16720,0.6589622503307362,-8.804872492397802,3.674936340822798,3.624801020696483,3.897732475258157,27.668055841699243
ext_otcfm_s1,otcfm,17860,7202.971082128584,4572160,ema,16,euler,mixture,1,20000,0.07291787974039714,0.07291788024902343,16720,0.7855745651096809,-5.567981834160654,3.3158136337713313,3.216538984215286,3.4995724140993327,112.74329486303031
ext_otcfm_s1,otcfm,17860,7202.971082128584,4572160,ema,16,midpoint,mixture,1,20000,0.05029498863220215,0.05029498825073242,16720,0.7045747331071335,-7.586932746217582,3.4657955868171446,3.3586666794332247,3.623366080395946,113.99529447965324
