label,method,step,train_time,examples,net,nfe,solver,decode,samples,n_events,l1_sig,l1_bkg,n_jets,jes,bias,jer,jer_iqr,jer_cal,eval_time
ext_regress_l1_s0,regress_l1,9200,3600.537020690739,2355200,ema,1,none,direct,1,20000,0.019096782239278156,0.02095365381240845,16720,0.8678484229362213,-3.139432557661568,4.11386191426729,3.566663472010879,4.3107057366374315,10.220953933894634
