truth_set,model,reference,observable,n,mean_model,mean_truth,rel_shift,w1_sigma,corr,rel_res
val,"OT-CFM 1ch, seeds 8 GeV + 0.5 GeV",truth,et,8827,26.03702735900879,32.784420013427734,-0.20581094920635223,1.0483397987779943,0.8710896061412864,0.533410370349884
val,"OT-CFM 1ch, seeds 8 GeV + 0.5 GeV",truth,mass,8827,3.931007146835327,5.486537456512451,-0.28351765871047974,1.154846137545354,0.638921766522845,0.8103094100952148
val,"OT-CFM 1ch, seeds 8 GeV + 0.5 GeV",truth,girth,8827,0.18149660527706146,0.18667517602443695,-0.027741078287363052,0.12420694980359631,0.9613149763832588,0.29958152770996094
val,"OT-CFM 1ch, seeds 8 GeV + 0.5 GeV",truth,ptd,8827,0.4304827153682709,0.39776864647865295,0.08224396407604218,0.3157259668835172,0.9246554826759054,0.3997839689254761
val,"OT-CFM 1ch, seeds 8 GeV + 0.5 GeV",truth,core,8827,0.450757771730423,0.4299358129501343,0.048430390655994415,0.10939451487571082,0.9733617283589521,0.2563748359680176
val,"OT-CFM 1ch, seeds 8 GeV + 0.5 GeV",truth,zlead,8827,0.3343300521373749,0.305081844329834,0.09587004035711288,0.2190475457882479,0.9546420805317677,0.3171428442001343
val,"OT-CFM 1ch, seeds 8 GeV + 0.5 GeV",truth,n1,8827,6.564404487609863,7.468789100646973,-0.12108851969242096,0.4090501437203041,0.6194490463545685,0.8518900871276855
val,"OT-CFM 1ch, seeds 8 GeV + 0.5 GeV",truth,zg,8716,0.23528900503004133,0.23281896385180917,0.010609278288019336,0.023214074419009613,0.36888852192638477,1.1314511621581853
val,"OT-CFM 1ch, seeds 8 GeV + 0.5 GeV",truth,rg,8716,0.23799397516111395,0.258678472930739,-0.07996219219665522,0.20798747195801756,0.583869316033339,0.9161153306750629
val,"OT-CFM 1ch, seeds 10 GeV + 0.7 GeV",truth,et,8827,24.073991775512695,32.784420013427734,-0.26568803191185,1.353336199195348,0.8704467969298396,0.5374131202697754
val,"OT-CFM 1ch, seeds 10 GeV + 0.7 GeV",truth,mass,8827,3.280898094177246,5.486537456512451,-0.40200933814048767,1.6374951781391953,0.6395633735785402,0.8016030788421631
val,"OT-CFM 1ch, seeds 10 GeV + 0.7 GeV",truth,girth,8827,0.17644281685352325,0.18667517602443695,-0.05481371283531189,0.2429507141683035,0.9582826589646262,0.346792072057724
val,"OT-CFM 1ch, seeds 10 GeV + 0.7 GeV",truth,ptd,8827,0.4645576477050781,0.39776864647865295,0.1679091602563858,0.6440053651896469,0.8981438062619789,0.4794551432132721
val,"OT-CFM 1ch, seeds 10 GeV + 0.7 GeV",truth,core,8827,0.47033095359802246,0.4299358129501343,0.09395620971918106,0.21148139342344313,0.9704279545212406,0.3154643774032593
val,"OT-CFM 1ch, seeds 10 GeV + 0.7 GeV",truth,zlead,8827,0.3626513183116913,0.305081844329834,0.18870173394680023,0.4309410359778949,0.9410259180779,0.3834572732448578
val,"OT-CFM 1ch, seeds 10 GeV + 0.7 GeV",truth,n1,8827,6.564404487609863,7.468789100646973,-0.12108851969242096,0.4090501437203041,0.6194490463545685,0.8518900871276855
val,"OT-CFM 1ch, seeds 10 GeV + 0.7 GeV",truth,zg,8698,0.24537447708862625,0.23303653788283304,0.05294422633414045,0.10983893409028268,0.3486464696687084,1.1530058952231121
