name,reference,observable,jewel,val,delta,fraction
UVCGAN-S,full,zlead,0.3336476683616638,0.2861786186695099,0.04746904969215393,0.8398449384325221
"UVCGAN-S, thr0.5",thr,core,0.4649463891983032,0.44900041818618774,0.01594597101211548,0.8640545441920028
"UVCGAN-S, thr0.5",thr,et,22.042848587036133,22.526647567749023,-0.4837989807128906,0.3891083413231064
"UVCGAN-S, thr0.5",thr,girth,0.17752960324287415,0.18166401982307434,-0.004134416580200195,0.8296136825738548
"UVCGAN-S, thr0.5",thr,mass,2.9587290287017822,3.362154960632324,-0.403425931930542,0.6674441262553349
"UVCGAN-S, thr0.5",thr,n1,5.929138660430908,6.640933990478516,-0.7117953300476074,0.7078029626630112
"UVCGAN-S, thr0.5",thr,ptd,0.4704449474811554,0.42861220240592957,0.04183274507522583,0.8143835906528359
"UVCGAN-S, thr0.5",thr,rg,0.22453285088021147,0.24664421642643886,-0.02211136554622739,0.7667694504630347
"UVCGAN-S, thr0.5",thr,zg,0.24107849679329443,0.2533264457537917,-0.012247948960497274,1.8067713358912323
"UVCGAN-S, thr0.5",thr,zlead,0.3695189654827118,0.31916162371635437,0.05035734176635742,0.8378332814350117
"condCFM, mean-image",full,core,0.4333432614803314,0.42142513394355774,0.011918127536773682,0.6302685102151139
"condCFM, mean-image",full,et,25.03363800048828,25.34576416015625,-0.31212615966796875,0.19112556236072376
"condCFM, mean-image",full,girth,0.18538783490657806,0.18845368921756744,-0.00306585431098938,0.6045591847768597
"condCFM, mean-image",full,mass,3.891995906829834,4.213651657104492,-0.3216557502746582,0.46742945363858673
"condCFM, mean-image",full,n1,5.255163669586182,5.814790725708008,-0.5596270561218262,0.5564881807849383
"condCFM, mean-image",full,ptd,0.40291860699653625,0.3675243854522705,0.03539422154426575,0.7180681383953836
"condCFM, mean-image",full,rg,0.2219091536978181,0.2426459539848812,-0.020736800287063095,0.7747178906469436
"condCFM, mean-image",full,zg,0.22694841343490108,0.24189887076019054,-0.014950457325289462,1.5678447401437736
"condCFM, mean-image",full,zlead,0.32019171118736267,0.27817821502685547,0.0420134961605072,0.7433226981598566
"condCFM, mean-obs",full,core,0.43440553545951843,0.4224793016910553,0.011926233768463135,0.6306971935426422
"condCFM, mean-obs",full,et,25.03717041015625,25.349224090576172,-0.3120536804199219,0.19108118082904701
"condCFM, mean-obs",full,girth,0.1851879209280014,0.18823668360710144,-0.0030487626791000366,0.6011888670796065
"condCFM, mean-obs",full,mass,3.791917324066162,4.1108717918396,-0.3189544677734375,0.46350395564083324
"condCFM, mean-obs",full,n1,6.088536739349365,6.650482654571533,-0.561945915222168,0.5587940337063255
"condCFM, mean-obs",full,ptd,0.4183626174926758,0.3846449553966522,0.03371766209602356,0.684054565857764
"condCFM, mean-obs",full,rg,0.23435173328365524,0.25188759335131305,-0.01753586006765781,0.6551321483657829
"condCFM, mean-obs",full,zg,0.230498503455201,0.24535611991026776,-0.014857616455066752,1.558108578441026
"condCFM, mean-obs",full,zlead,0.32739678025245667,0.28589680790901184,0.041499972343444824,0.7342371912596485
