family,arm,seed,run,net,step,hours,jer_cal,l1_sig,l1_bkg,jes,bias
uvcgan-s,uvcgan-s batch 32,1,base_b32_lr5e-5_s1,ema,60000,10.356945299903552,3.6761662886920217,0.033565004603068,0.0446270346323649,0.9637716797089192,-1.2228533511096022
uvcgan-s,uvcgan-s batch 32,1,base_b32_lr5e-5_s1,raw,60000,10.356945299903552,3.674831204797055,0.0317381522496541,0.0446852540334065,0.9373748015177252,-2.0374407308863582
uvcgan-s,uvcgan-s batch 32,1,base_b32_lr5e-5_s1,ema,70000,12.063179017787592,3.6668089401221886,0.0340435835520426,0.0433703791300455,0.9622133325821992,-1.281287565101934
uvcgan-s,uvcgan-s batch 32,1,base_b32_lr5e-5_s1,raw,70000,12.063179017787592,3.717852607536632,0.0293864050547281,0.0457351450602213,0.9033416961627772,-3.1523171565019203
uvcgan-s,uvcgan-s batch 32,1,base_b32_lr5e-5_s1,ema,80000,13.761880755256861,3.6550799594308727,0.035722849146525,0.0431273351033528,0.9667446664699738,-1.143808610761958
uvcgan-s,uvcgan-s batch 32,1,base_b32_lr5e-5_s1,raw,80000,13.761880755256861,3.697056834310741,0.031721867497762,0.0430953162511189,0.9264205870513548,-2.3932395837907983
uvcgan-s,uvcgan-s batch 32,1,base_b32_lr5e-5_s1,ema,90000,15.46093217185181,3.6378108035245007,0.0378584995269775,0.0439513988494873,0.9733928992238068,-0.9404589390485592
uvcgan-s,uvcgan-s batch 32,1,base_b32_lr5e-5_s1,raw,90000,15.46093217185181,3.817171680369056,0.0381886786142985,0.0471940184275309,0.9374502248538336,-2.156910471545972
uvcgan-s,uvcgan-s batch 32,1,base_b32_lr5e-5_s1,ema,100000,17.159403809849174,3.6309666038586927,0.0361906349817911,0.0435883346557617,0.9626714824989668,-1.2852505009879192
uvcgan-s,uvcgan-s batch 32,1,base_b32_lr5e-5_s1,raw,100000,17.159403809849174,3.69351820278238,0.0309077206293741,0.0543277160644531,0.9361450264028855,-2.112906457760521
uvcgan-s,uvcgan-s batch 32,1,base_b32_lr5e-5_s1,ema,110000,18.85730629357406,3.627405126287264,0.0337816119511922,0.0434688640594482,0.9515755224143404,-1.6374897530896813
uvcgan-s,uvcgan-s batch 32,1,base_b32_lr5e-5_s1,raw,110000,18.85730629357406,3.783046886372371,0.0411736698786417,0.0493664839426676,1.0104072354646767,0.2191987464425501
uvcgan-s,uvcgan-s batch 32,1,base_b32_lr5e-5_s1,ema,120000,20.56555143547141,3.6110045770538832,0.0330093315760294,0.0444146200815836,0.9471755188238,-1.7784792402154594
uvcgan-s,uvcgan-s batch 32,1,base_b32_lr5e-5_s1,raw,120000,20.56555143547141,3.796025788836463,0.0302163291295369,0.0461660032908121,0.8653958983344752,-4.425862125545255
uvcgan-s,uvcgan-s batch 32,1,base_b32_lr5e-5_s1,ema,130000,22.28536119564333,3.6089563311059862,0.0321693607330322,0.0444567441304524,0.9400890367194958,-2.0013120600902945
uvcgan-s,uvcgan-s batch 32,1,base_b32_lr5e-5_s1,raw,130000,22.28536119564333,3.745219673877412,0.0367475501378377,0.0558434978485107,0.9731578758679058,-0.9718789501427216
uvcgan-s,uvcgan-s batch 32,1,base_b32_lr5e-5_s1,ema,140000,23.964756668456314,3.603857505393641,0.0318046655019124,0.0461526685078938,0.9398633641592192,-2.0023180633841102
uvcgan-s,uvcgan-s batch 32,1,base_b32_lr5e-5_s1,raw,140000,23.964756668456314,3.793821407430449,0.0284947416941324,0.0393431727727254,0.8936111653873888,-3.421845461321644
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,ema,10000,1.691933660397513,8.846896669882314,0.1869034215291341,0.1791470662434895,0.3982633271879326,-19.87384114030584
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,raw,10000,1.691933660397513,4.070909930587654,0.0316085952123006,0.0509855391184488,0.9098636700000438,-2.889842604383913
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,ema,20000,3.3771566853796444,5.448082288830944,0.0779443998972574,0.0682640628814697,0.7255596046524827,-9.214059870186803
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,raw,20000,3.3771566853796444,3.939242863137388,0.0413587779362996,0.0516316654205322,0.8527267344404421,-4.834406572469568
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,ema,30000,5.060448255832824,4.166633991011518,0.044814954884847,0.0493044176737467,0.8713705774944325,-4.313448686554064
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,raw,30000,5.060448255832824,3.8342667070642777,0.0375846930185953,0.0495201703389485,0.9798971029444836,-0.7039600137348064
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,ema,40000,6.74379250454406,3.8661092770588414,0.0353901339848836,0.0474769207000732,0.9242913520541288,-2.5213953579944075
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,raw,40000,6.74379250454406,3.764842315477764,0.0308274719238281,0.0425418725967407,0.928729167818244,-2.323571921590932
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,ema,50000,8.434263644090128,3.7790156711722487,0.0329931623458862,0.0458135518391927,0.9403505102147096,-1.9770976016736468
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,raw,50000,8.434263644090128,3.8017955130447385,0.0336519457499186,0.047704954401652,0.9585711306816204,-1.3250207784659451
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,ema,60000,10.120079238509966,3.732859458011568,0.0327283739089965,0.0444616551717122,0.9468664352873548,-1.7575310018665773
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,raw,60000,10.120079238509966,3.8865325001858255,0.0376928489049275,0.0542439495086669,0.8730091723481597,-4.091224230758794
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,ema,70000,11.802076226845383,3.712035213636376,0.0336734475453694,0.0440169284820556,0.9528754296554292,-1.5648789164713095
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,raw,70000,11.802076226845383,3.6576132255902594,0.0418723170598347,0.049179381942749,1.004024378186949,0.1879540012739305
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,ema,80000,13.49408590276829,3.703993513746055,0.035352696609497,0.043404977162679,0.959077880702158,-1.3630861876940812
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,raw,80000,13.49408590276829,3.6972471756552574,0.0310469040552775,0.0437071509043375,0.9305790313675362,-2.199890696299741
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,ema,90000,15.213086835549523,3.690882425362073,0.0368833792368571,0.0431746331532796,0.9621831674967128,-1.2591193417379622
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,raw,90000,15.213086835549523,3.694202546406658,0.0305434774398803,0.044048252360026,0.9302925882762562,-2.254286568679392
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,ema,100000,16.89253566008682,3.671881060379493,0.0367724123001098,0.0437095111846923,0.9612819782561502,-1.2900907646194857
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,raw,100000,16.89253566008682,3.660656257084156,0.0304220681508382,0.0444097507476806,0.9616122375073076,-1.2395919130405997
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,ema,110000,18.572182813760723,3.661438822971189,0.0339925930023193,0.0434070756276448,0.949377713597756,-1.6638074942725698
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,raw,110000,18.572182813760723,3.676791185177962,0.0292038155873616,0.0447428704579671,0.9291132090526903,-2.260877517701935
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,ema,120000,20.25320055435515,3.6661110685249407,0.0327171353022257,0.0438221536000569,0.9403208029859136,-1.9500077411748165
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,raw,120000,20.25320055435515,3.668043307223693,0.036849974822998,0.0467558499654134,0.981194267450702,-0.6256743678616058
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,ema,130000,21.940029322842342,3.6694304842945527,0.0340772837956746,0.0469281218210856,0.9405812881172236,-1.9665872633980448
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,raw,130000,21.940029322842342,3.967967223084641,0.0302341142018636,0.0407389852523803,0.8135944743336224,-5.971944904860171
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,ema,140000,23.629818964997927,3.652394244625326,0.03434703540802,0.0555225458780924,0.9385684480366532,-2.017732157808877
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,raw,140000,23.629818964997927,3.8511701032613113,0.0283190632502237,0.0449695620218912,0.8719153485721843,-4.076028579725614
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,ema,150000,25.337591641661195,3.677782160467854,0.0339628060658772,0.0476578449249267,0.9345976125142664,-2.1654933481311027
uvcgan-s,uvcgan-s batch 32,2,base_b32_lr5e-5_s2,raw,150000,25.337591641661195,3.877659499111804,0.0298316474278767,0.0473795024871826,0.94061225082575,-1.8708837683069544
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,ema,10000,1.5645568862453931,9.25965867447305,0.2749843200683594,0.1923524876912435,0.7918868973430261,-7.32159897892658
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,raw,10000,1.5645568862453931,4.66346410928479,0.0450742616017659,0.0643341711680094,0.9650280879770234,-1.0584937588897538
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,ema,20000,3.1287684856872593,5.741534530193391,0.1047472264607747,0.0760286574045817,0.8430510435578744,-5.412328401485526
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,raw,20000,3.1287684856872593,4.03847136185714,0.0412165517171223,0.0566660228729248,0.879474985815718,-4.063927726726034
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,ema,30000,4.514358333759009,4.195563618983337,0.0531946764628092,0.0535717900594075,0.929143709148452,-2.42200854884465
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,raw,30000,4.514358333759009,3.913960935816589,0.0337072075525919,0.0465535128275553,0.9481810333355029,-1.753309308266153
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,ema,40000,5.901804917117373,3.874780807914966,0.0390328456878662,0.0532266384124755,0.971781505997264,-0.9595122355009998
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,raw,40000,5.901804917117373,3.912828620745624,0.0387475768407185,0.0531115253448486,0.9535890004329312,-1.5098698960377002
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,ema,50000,7.340258626439091,3.799409302981576,0.0351977006912231,0.0494821219126383,0.9731102860843492,-0.9083795601850552
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,raw,50000,7.340258626439091,3.793159596476072,0.0316971275329589,0.0575601737976074,0.9078795608603822,-2.992532169026505
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,ema,60000,8.94660378150849,3.7626073067981753,0.0349967361450195,0.0466148532867431,0.9739474646685108,-0.8741132207830689
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,raw,60000,8.94660378150849,3.7462520458197432,0.0319426688512166,0.0440493328094482,0.916803637981619,-2.6774558192470463
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,ema,70000,10.542816027611908,3.74587174608804,0.0370217636744181,0.0457776584625244,0.986290664334388,-0.4885979443533692
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,raw,70000,10.542816027611908,3.747990863424132,0.0301333661397298,0.0425691787083943,0.9250596892722692,-2.3936129791436778
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,ema,80000,11.929784613063353,3.740891613585141,0.0413435647964477,0.0465995155334472,1.00118569887791,-0.0226711074597288
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,raw,80000,11.929784613063353,3.7464435318026266,0.0406966974894205,0.0510600962320963,0.9385648643029832,-1.973023655775838
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,ema,90000,13.31497569323,3.71313405225852,0.041583780670166,0.047201062520345,0.9940598803331426,-0.2564059840193524
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,raw,90000,13.31497569323,3.81230866645546,0.029499403254191,0.0407622020721435,0.8759484992509039,-3.995533290657972
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,ema,100000,14.726946084772548,3.687788055970588,0.0376264661153157,0.0460347408294677,0.9728398109230296,-0.9263576058348724
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,raw,100000,14.726946084772548,3.747963248714969,0.0371436883290608,0.0468068635304768,0.90505666146308,-3.0893132022272263
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,ema,110000,16.114120993624546,3.674561850093845,0.0357595987955729,0.0475415690104166,0.965376779011001,-1.1641843179220648
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,raw,110000,16.114120993624546,3.679197850514724,0.031603836886088,0.044113165918986,0.8684110388781847,-4.250831998586519
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,ema,120000,17.498735583602553,3.64482033437728,0.0340894068400065,0.0492939483642578,0.9501506814543076,-1.6380509448124845
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,raw,120000,17.498735583602553,3.7163865048926894,0.034732538986206,0.0514122151692708,0.9492661947680152,-1.6328823530012084
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,ema,130000,18.884530930361812,3.629877095279789,0.0332301931381225,0.0533387855529785,0.9409761051955572,-1.916480300119592
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,raw,130000,18.884530930361812,3.706882682739157,0.0309960466384887,0.0510936795552571,0.9553267086360756,-1.4136415776933509
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,ema,140000,20.282437217657765,3.636271735768485,0.032301954015096,0.0463261636098225,0.9394967767180704,-1.9678010412393847
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,raw,140000,20.282437217657765,3.99163110575844,0.0299413153966267,0.0466534959157307,0.8480870896849071,-4.807862527339736
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,ema,150000,21.757000833354475,3.647243597175265,0.0325708706537882,0.0541385131835937,0.9413705408166724,-1.912531183241928
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,raw,150000,21.757000833354475,3.771638883762061,0.0294130164464314,0.045391949335734,0.9261636573897142,-2.3117748093759984
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,ema,160000,23.129767662307454,3.6590793951031344,0.0320627607981363,0.0500423933664957,0.9409094912988948,-1.9370484225984557
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,raw,160000,23.129767662307454,3.70597136531646,0.0369939956665039,0.0748614142100016,1.002367966836459,0.0572789911125095
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,ema,170000,24.56512624203952,3.653129563561021,0.031500791867574,0.0433055409113566,0.9371167448534382,-2.0508107308609675
uvcgan-s,uvcgan-s batch 4,0,base_b4_lr5e-5_s0,raw,170000,24.56512624203952,3.718644389667008,0.0293702898025512,0.0410506354014078,0.8672970151669305,-4.251897145861599
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,ema,10000,1.364850083935178,8.458794572749653,0.2605444442749023,0.1834824676513672,0.8630436063023212,-5.013263476613908
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,raw,10000,1.364850083935178,4.3884169255371726,0.0365164363225301,0.0597369536081949,0.7957488082336855,-6.588778911519249
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,ema,20000,2.771768466643989,4.944523279499797,0.0919161725362141,0.0762163733164469,0.9701968516344892,-1.1945104223607326
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,raw,20000,2.771768466643989,4.105247711487557,0.0352493675867716,0.0588618077596028,0.8117711141500162,-6.061306134608735
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,ema,30000,4.137174409990095,4.025567203090996,0.0522757726033528,0.0751580614725748,1.0249111847828225,0.7429239458239156
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,raw,30000,4.137174409990095,3.9439345067095415,0.030122146542867,0.0430844732920328,0.9163306938163004,-2.757366062474623
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,ema,40000,5.500327225000494,3.8369872043014936,0.0408506573359171,0.0601615189870198,0.9997420450684312,-0.0614848564484143
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,raw,40000,5.500327225000494,3.886307217525366,0.0300952349980672,0.0417780445098876,0.8759388330260542,-4.070497625489257
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,ema,50000,6.866395319056593,3.7870357523579057,0.0366507628758748,0.0492158938090006,0.9723682088299048,-0.9658022164455802
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,raw,50000,6.866395319056593,3.790575649485742,0.0308724541346232,0.0434355687459309,0.9143133033107976,-2.8149448394123007
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,ema,60000,8.239926370504415,3.784831721069573,0.0347024709065755,0.0452507297515869,0.9581472602919096,-1.4337459165059696
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,raw,60000,8.239926370504415,3.778069467042152,0.030261924680074,0.0441025900522867,0.95233778080014,-1.5710419352684415
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,ema,70000,9.607917495142255,3.761504371198317,0.034670157623291,0.0438720932006835,0.9570836239635466,-1.4685430386743012
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,raw,70000,9.607917495142255,3.8098838270833,0.0320446847279866,0.0407430684407552,0.921228309903626,-2.547176353581587
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,ema,80000,11.082662991366039,3.7312760378478735,0.0364406223297119,0.0438024616241455,0.9658098871933368,-1.177383223276918
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,raw,80000,11.082662991366039,3.710880584466012,0.0416950691223144,0.0515160455067952,0.8748281647487934,-4.115863657041173
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,ema,90000,12.44780067399558,3.7181830570082894,0.0415392044703165,0.0457075358072916,0.9829395603402296,-0.634530262696459
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,raw,90000,12.44780067399558,3.711802955675369,0.0298987447102864,0.0442568801879882,0.943486164114409,-1.7740270905260376
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,ema,100000,13.807683588303625,3.701338325478612,0.0396248159408569,0.0459278818766276,0.9738638682395404,-0.9232150851327872
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,raw,100000,13.807683588303625,3.745242434825504,0.0293342516581217,0.0439439627329508,0.8948613383173866,-3.4179053577861933
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,ema,110000,15.167917984839942,3.701102974350256,0.036272040939331,0.0460441804250081,0.9634586241103608,-1.2485435194116188
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,raw,110000,15.167917984839942,3.780562013987907,0.0294108607610066,0.0412131148020426,0.9012142034664036,-3.2243709165983905
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,ema,120000,16.531173096183274,3.6810497279607737,0.0349683974583943,0.0482267500559488,0.9583478568981034,-1.4072930814466649
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,raw,120000,16.531173096183274,3.768085149404054,0.0411574453353881,0.0549106510162353,1.0115940666988312,0.3094200645690768
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,ema,130000,17.89945920455166,3.645450132805993,0.0337164748509724,0.0490905565897623,0.95440484179405,-1.5162975542385757
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,raw,130000,17.89945920455166,3.629403289071595,0.0381059624989827,0.0479442543029785,0.9205898416163628,-2.5635614500066435
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,ema,140000,19.260637295560706,3.640159900810964,0.0330305831273396,0.0491727181752522,0.945764407988166,-1.781108622240539
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,raw,140000,19.260637295560706,3.97528194173277,0.0285507670720418,0.0451249275207519,0.868849206435754,-4.206091596196525
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,ema,150000,20.624072827152492,3.6369125775862017,0.0337534603754679,0.0567199888865153,0.941687534065146,-1.908094196441358
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,raw,150000,20.624072827152492,3.675481406708696,0.0341119997660319,0.0511689758300781,0.9372369240430788,-2.0116223687389505
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,ema,160000,21.988628741788368,3.6504870305697135,0.0330611298878987,0.0509328062693278,0.9423061686858674,-1.8921630984632416
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,raw,160000,21.988628741788368,3.6935676197560183,0.0321212275187174,0.0548490107218424,0.9585085841864972,-1.3496162040028927
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,ema,170000,23.35870243637305,3.624045772822241,0.0321750149408976,0.0480317637125651,0.9400049235578216,-1.964840170486584
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,raw,170000,23.35870243637305,3.697114830278633,0.0303441399892171,0.0505872641245524,0.8725291225841405,-4.104413227512524
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,ema,180000,24.721864278796648,3.6315979683061568,0.0325815844217936,0.056015156173706,0.937647858416662,-2.0425078964820544
uvcgan-s,uvcgan-s batch 4,1,base_b4_lr5e-5_s1,raw,180000,24.721864278796648,3.947963639609521,0.0293975362141927,0.0449541502634684,0.8841183763826242,-3.667442630327029
uvcgan-s,uvcgan-s batch 4,2,base_b4_lr5e-5_s2,ema,10000,1.3316548882342047,8.83116464152926,0.1876687576293945,0.1864915049235026,0.4870851533451874,-17.033726787583447
uvcgan-s,uvcgan-s batch 4,2,base_b4_lr5e-5_s2,raw,10000,1.3316548882342047,4.331131762861663,0.0344469581604003,0.0523679119110107,0.9049856309602248,-3.0404696104912783
uvcgan-s,uvcgan-s batch 4,2,base_b4_lr5e-5_s2,ema,20000,2.734881128428711,5.318016125113224,0.079904070409139,0.0864599288940429,0.7630006896559873,-7.971222815335836
uvcgan-s,uvcgan-s batch 4,2,base_b4_lr5e-5_s2,raw,20000,2.734881128428711,3.9720407373170814,0.0321008344014485,0.0517310230255127,0.9464925695990012,-1.6649473136431705
uvcgan-s,uvcgan-s batch 4,2,base_b4_lr5e-5_s2,ema,30000,4.069603569004685,4.195917835961408,0.0473606981913248,0.0569756029764811,0.896482435988906,-3.491714117831725
uvcgan-s,uvcgan-s batch 4,2,base_b4_lr5e-5_s2,raw,30000,4.069603569004685,3.951106522423106,0.0307540673573811,0.0442855161031087,0.9148107513077898,-2.794312923586011
uvcgan-s,uvcgan-s batch 4,2,base_b4_lr5e-5_s2,ema,40000,5.400059511595302,3.8888205620184,0.0382708400090535,0.0490430473327636,0.9405756669254114,-1.9964536208952048
uvcgan-s,uvcgan-s batch 4,2,base_b4_lr5e-5_s2,raw,40000,5.400059511595302,3.776312198194504,0.0308258164723714,0.0420384417851765,0.9062010449573598,-3.042632387513758
uvcgan-s,uvcgan-s batch 4,2,base_b4_lr5e-5_s2,ema,50000,6.736249249142905,3.801793318681451,0.0356075293223063,0.0462762086232503,0.9545997495436772,-1.5268023336182406
uvcgan-s,uvcgan-s batch 4,2,base_b4_lr5e-5_s2,raw,50000,6.736249249142905,3.766507083498284,0.0315077679316202,0.0441626383463541,0.9813698343769308,-0.5621011660833232
uvcgan-s,uvcgan-s batch 4,2,base_b4_lr5e-5_s2,ema,60000,8.083905621086144,3.778200404905308,0.034657459894816,0.0444960611979166,0.9639693650689696,-1.2170097604198584
uvcgan-s,uvcgan-s batch 4,2,base_b4_lr5e-5_s2,raw,60000,8.083905621086144,3.8429833547783137,0.0297493457158406,0.0424742776234944,0.9214797808609384,-2.505872201354157
uvcgan-s,uvcgan-s batch 4,2,base_b4_lr5e-5_s2,ema,70000,9.5162280183182,3.759262760030382,0.0354823771794637,0.0440289890289306,0.9703951325943836,-0.9962851641836222
uvcgan-s,uvcgan-s batch 4,2,base_b4_lr5e-5_s2,raw,70000,9.5162280183182,3.787762774458896,0.0322471758524576,0.0437251202901204,0.9703269540007452,-0.9740487934178222
uvcgan-s,uvcgan-s batch 4,2,base_b4_lr5e-5_s2,ema,80000,10.917705585728918,3.736842495028948,0.0388761929194132,0.0437189922332763,0.9831048381549914,-0.5930643689739787
uvcgan-s,uvcgan-s batch 4,2,base_b4_lr5e-5_s2,raw,80000,10.917705585728918,3.761248418721519,0.031815172958374,0.0497910458882649,0.9173809530665864,-2.6869176445848897
uvcgan-s,uvcgan-s batch 4,2,base_b4_lr5e-5_s2,ema,90000,12.36553234094133,3.720913109923664,0.0404654357910156,0.0443412602742513,0.9847189210433808,-0.5443895687576901
uvcgan-s,uvcgan-s batch 4,2,base_b4_lr5e-5_s2,raw,90000,12.36553234094133,3.738309168545029,0.0296659223556518,0.0443456377665201,0.9342979645220078,-2.089998787613663
uvcgan-s,uvcgan-s batch 4,2,base_b4_lr5e-5_s2,ema,100000,13.806333833105034,3.7111593610079527,0.0381971427281697,0.0444451301574707,0.974803442939111,-0.854204606009568
uvcgan-s,uvcgan-s batch 4,2,base_b4_lr5e-5_s2,raw,100000,13.806333833105034,3.866566117259244,0.0303388230641682,0.042747311147054,0.8633031905258609,-4.410410551263185
uvcgan-s,uvcgan-s batch 4,2,base_b4_lr5e-5_s2,ema,110000,15.252979696467518,3.701419317361008,0.0357169811884562,0.0435882007598876,0.964227650849844,-1.1967064732769144
uvcgan-s,uvcgan-s batch 4,2,base_b4_lr5e-5_s2,raw,110000,15.252979696467518,3.819153582840687,0.02959676100413,0.0425254476547241,0.9560768373706406,-1.3936138770936657
uvcgan-s,uvcgan-s batch 4,2,base_b4_lr5e-5_s2,ema,120000,16.705663327396742,3.694577174643231,0.0335361769358317,0.0444843318939209,0.9548933243158404,-1.49254206289466
uvcgan-s,uvcgan-s batch 4,2,base_b4_lr5e-5_s2,raw,120000,16.705663327396742,3.833170982242738,0.030264787419637,0.0435845601399739,0.9086837337870112,-2.9697683120369165
uvcgan-s,uvcgan-s batch 4,2,base_b4_lr5e-5_s2,ema,130000,18.15137325922441,3.6745070661745527,0.0324801502863566,0.0431206029891967,0.9489096122511014,-1.6719479240912856
uvcgan-s,uvcgan-s batch 4,2,base_b4_lr5e-5_s2,raw,130000,18.15137325922441,3.7141571498571135,0.030233577855428,0.0409942478815714,0.8895489221596434,-3.551542988498702
uvcgan-s,uvcgan-s batch 4,2,base_b4_lr5e-5_s2,ema,140000,19.60603179447146,3.670025545824623,0.0324477365493774,0.0432304815928141,0.946720914935948,-1.745698659589361
uvcgan-s,uvcgan-s batch 4,2,base_b4_lr5e-5_s2,raw,140000,19.60603179447146,3.7806637037771855,0.0297395825703938,0.0399995819727579,0.9124500361865968,-2.808475878039973
