label,method,step,train_time,examples,net,nfe,solver,decode,samples,n_events,l1_sig,l1_bkg,mse_sig,mse_bkg,n_jets,jes,bias,jer,jer_iqr,jer_cal,eval_time
ext_pieces_s0,otcfm_pieces,13940,5401.7932571694255,3568640,ema,16,midpoint,direct,1,20000,0.02797601172129313,0.028448378499348958,0.03153573811848958,0.02362514321009318,16720,0.9639416333662231,-1.17724394903799,5.092881107379169,4.822909699447779,5.58288252162066,161.35917057096958
ext_pieces_s0,otcfm_pieces,13940,5401.7932571694255,3568640,ema,16,midpoint,mixture,1,20000,0.028448378499348958,0.028448378499348958,0.0236251433690389,0.02362514321009318,16720,0.9331379912860444,-1.9991253850847912,4.37538468805706,3.943336195553383,4.8333588257351385,161.44988076388836
