label,method,step,train_time,examples,net,nfe,solver,decode,samples,n_events,l1_sig,l1_bkg,mse_sig,mse_bkg,n_jets,jes,bias,jer,jer_iqr,jer_cal,eval_time
ext_otcfm1_s2,otcfm1,6820,2701.6471943557262,1745920,ema,4,euler,mixture,1,20000,0.152679416402181,0.1526794156392415,0.069470716603597,0.069470716603597,16720,0.9894154952426546,-0.5241520575073918,3.392216574930006,3.304008203934881,3.5843980695568702,40.70049598813057
ext_otcfm1_s2,otcfm1,6820,2701.6471943557262,1745920,ema,16,midpoint,mixture,1,20000,0.04642466646830241,0.04642466621398926,0.02463441270192464,0.02463441251118978,16720,0.6951281991177173,-7.765434391589826,3.4543234799292923,3.3577578963837507,3.649770649543728,162.0637494623661
